ASV_name	08_2016_F4_1	08_2016_F4_2	09_2016_F4_1	09_2016_F4_2	10_2016_F4	11_2016_F4	12_2016_F4	01_2017_F4	02_2017_F4_1	02_2017_F4_2	03_2017_F4_2	03_2017_F4_3	03_2017_F4_4	04_2017_F4_1	04_2017_F4_2	05_2017_F4_1	05_2017_F4_2	06_2017_F4_1	06_2017_F4_2	07_2017_F4_1	07_2017_F4_2	07_2017_F4_3	08_2017_F4_1	08_2017_F4_2	09_2017_F4_1	09_2017_F4_2	10_2017_F4	11_2017_F4	12_2017_F4	01_2018_F4	02_2018_F4_1	02_2018_F4_2	03_2018_F4_1	03_2018_F4_2	03_2018_F4_3	04_2018_F4_1	04_2018_F4_2	04_2018_F4_3	04_2018_F4_4	05_2018_F4_1	05_2018_F4_2	06_2018_F4_1	06_2018_F4_2	06_2018_F4_3	07_2018_F4_1	07_2018_F4_2	08_2018_F4_1	08_2018_F4_2	09_2018_F4_1	09_2018_F4_2	10_2018_F4_1	10_2018_F4_2	11_2018_F4_1	11_2018_F4_2	12_2018_F4_1	12_2018_F4_2	01_2019_F4_1	01_2019_F4_2	02_2019_F4	03_2019_F4_1	03_2019_F4_2	04_2019_F4_1	04_2019_F4_2	05_2019_F4_1	05_2019_F4_2	06_2019_F4_1	06_2019_F4_2	07_2019_F4_1	07_2019_F4_2	07_2019_F4_3	07_2019_F4_4	08_2019_F4_1	08_2019_F4_2	09_2019_F4_1	10_2019_F4_1	10_2019_F4_2	11_2019_F4_1	11_2019_F4_2	12_2019_F4_1	12_2019_F4_2	01_2020_F4_1	01_2020_F4_2	02_2020_F4_1	02_2020_F4_2	03_2020_F4_1	03_2020_F4_2	04_2020_F4_1	04_2020_F4_2	05_2020_F4_1	05_2020_F4_2	06_2020_F4_1	06_2020_F4_2	07_2020_F4_1	07_2020_F4_2	08_2020_F4	09_2020_F4_1	09_2020_F4_2
mic_asv652	0.000167981	0.000480126	0.001640112	0.001197986	0.000466131	9.57E-05	3.58E-05	0	4.88E-05	0	4.03E-05	0	0	7.08E-05	0	0	2.25E-05	0	0	7.57E-06	1.10E-05	0.000126213	0.00100621	0.000953101	0.000967669	0.00095816	0.000332745	0.000209388	1.96E-05	9.26E-05	3.72E-05	1.68E-05	0	0.000184653	5.26E-05	0	1.22E-05	3.57E-05	1.14E-05	0	3.00E-05	2.42E-05	9.93E-06	0.000152334	0.00016079	0	0.000444381	0.000942547	0.001876561	0.001101601	0.001254231	0.000582274	0.000593694	0.000513284	0.000237426	0	0	0	0	2.67E-05	1.83E-05	0	0.000135728	4.70E-05	0.000109202	0	1.76E-06	6.08E-06	1.38E-05	2.59E-05	6.21E-05	0.000125581	0.000424743	0.000933076	0.000681077	0.000757002	0.000495582	0.000298637	0.000121681	0.00014684	3.71E-05	5.89E-05	5.23E-06	6.33E-05	0	6.15E-05	6.04E-05	6.10E-05	5.04E-06	2.05E-05	2.71E-05	3.04E-05	0.000133115	9.24E-05	0.000147446	0.000586763	0.000594861
mic_asv653	0	0	0	0	0	4.78E-05	0	8.68E-05	0	0	0	0	6.05E-05	0	0.000231939	0.000239835	0.000315632	7.37E-05	0.000729479	5.30E-05	1.10E-05	3.44E-05	1.44E-05	0	1.73E-05	0	1.28E-05	1.31E-05	1.96E-05	0	0.000372093	0.000184425	0.000122462	0.000615511	8.77E-05	3.49E-05	0.000134618	5.94E-05	2.28E-05	1.70E-05	7.49E-06	1.61E-05	3.97E-05	8.96E-05	1.24E-05	0.000140741	0.000104004	0	0	9.62E-05	7.13E-06	1.24E-05	1.83E-05	0	0	5.03E-05	0	0	0	0.000559731	5.48E-05	0	0	1.57E-05	0	2.26E-05	4.12E-06	0	2.21E-05	6.47E-06	5.17E-05	1.14E-05	0	1.00E-04	1.66E-05	5.82E-05	8.37E-05	0.000914194	0.000312894	0.000541473	0.000126068	9.64E-05	0	9.74E-06	0.000128658	0	0	5.09E-06	0.000624893	0.007972745	0.010296697	0.000774585	0.000142295	0.003603957	0.000614356	0.00028224	6.47E-05
mic_asv654	0	0	0	0	0	0	0	0	0	0	0	0.00019757	0	0.000353989	4.78E-05	0	0	3.68E-05	0	0	0	0	0	0	0	0	1.28E-05	0	0.000137161	0.00013896	5.58E-05	5.03E-05	9.80E-05	0.000533443	0.000210364	0.000174727	0.000293711	0.000178327	2.28E-05	8.51E-06	2.25E-05	0	0	0	0	0	0	0	0	0	0	1.24E-05	0	1.22E-05	0.000109581	0.000234966	0	0	0.000229168	0	0.00014626	0.000298062	6.26E-05	0.000297754	0	0.000124478	3.59E-05	3.65E-05	3.04E-05	2.59E-05	0	0	0	0	0	0	1.93E-05	0	0	3.67E-05	7.42E-06	8.57E-05	1.05E-05	2.44E-05	5.72E-05	0.000194724	0	0	1.01E-05	8.22E-06	0	0	0	0	0	0	0
mic_asv655	0	0	0	0	0	0	4.48E-05	0.000137497	0	0	1.34E-05	3.53E-05	0	0	3.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001158	3.72E-05	6.71E-05	7.35E-05	4.10E-05	0	6.99E-05	3.67E-05	3.57E-05	0	0	0	0	0	0	0	0	0	0	0	8.74E-06	0	0	0.000100471	0	0	6.71E-05	0	0	0	0	0	4.91E-05	1.57E-05	3.13E-05	0	0	5.88E-07	0	0	0	0	0	0	0	0	0	0	1.83E-05	1.74E-05	4.59E-05	0.000103821	0.000128506	0.000418338	0.000384737	0.000400269	0.000379199	1.51E-05	1.53E-05	5.04E-06	0	0	0	0	0	0	0	0
mic_asv656	0	0	0	0	0	0	0.00020599	0.00017368	0.000244248	0.000567943	0.000443638	0.000338691	0.000907343	0.000212393	0.000607136	0.000138852	0.000101453	7.37E-06	1.16E-05	0	0	0	0	0	0	0	2.56E-05	2.62E-05	0.000156755	0.000324239	0.000390698	0.000318551	0.000195939	0.000800164	0.000157773	0.000279564	0.000318187	0.000344766	3.42E-05	8.51E-06	0	0	0	0	0	0	0	0	0	1.75E-05	0	1.24E-05	2.74E-05	1.22E-05	0.000109581	0.000117483	0.000185989	0.001269214	8.81E-05	0.000239885	0.000566759	0.000603136	0.000772604	0.000141042	0	1.13E-05	2.94E-06	0	2.76E-06	0	0	0	0	0	0	4.48E-06	1.29E-05	1.83E-05	0.000139064	6.42E-05	7.42E-05	0.000149923	0.00020394	0.000238634	0.000200134	0.000143481	0.000256782	0.000264431	3.53E-05	4.11E-06	4.52E-06	0	0	0	0	0	0
mic_asv659	0.000802578	0.004648746	0.000168404	0.000227466	1.66E-05	0	0	0	0	0	1.34E-05	7.06E-06	0	0	0	0.000252458	0.000146543	4.42E-05	1.16E-05	0.003631577	0.000844548	0.001881727	0.00087684	0	8.64E-05	0	0	1.31E-05	7.84E-05	2.32E-05	1.86E-05	3.35E-05	0	0	0	3.49E-05	0	0	1.14E-05	0.000161673	8.24E-05	0	0.000883787	0.00198034	0.003104476	0.005348158	0.001493878	0.002941891	0.000365564	4.37E-05	0.0001354	0	0	0	1.83E-05	0	0	0	0	0	0	0	0	0	0.000436808	0.00014711	6.77E-05	0.000820374	0.000270766	0.000129468	0.000662012	0.002294704	0.017066955	9.52E-05	9.97E-05	3.58E-05	0.000102978	1.22E-05	0	0	0	1.61E-05	0	4.87E-06	0	0	0	5.59E-05	0.000136065	2.47E-05	0.000108481	0.000179724	0.000179017	0.000398515	9.22E-05	0.0006239	0.000155181
mic_asv660	0.001070104	0.000881172	0.002343018	0.001000849	0.000108209	0.0001595	4.48E-05	0	0	0	0	0	0	0	6.82E-05	1.26E-05	0.000112726	0.000279953	0.000231581	0.000249671	0.000175491	0.000986759	0.001164328	0.000484115	6.91E-05	0.000175663	0	2.62E-05	1.96E-05	0	0	1.68E-05	0	0	0	1.75E-05	1.22E-05	1.19E-05	0	0.000187201	1.50E-05	5.65E-05	0.000248255	2.69E-05	0.000346316	0.000703705	0.000491656	0.000542679	0.001108877	0.000725658	0.000684126	0.000222999	4.57E-05	0	0	0.000134266	0	0	7.05E-05	0	0	0	0	3.13E-05	0.000291206	0.00038475	0.000302965	0.000200536	8.29E-05	0.000110048	0.000620636	0.000273994	7.72E-05	0.000376087	0.000215951	0.000156776	0.00011585	0	6.95E-05	0	1.48E-05	5.35E-06	0	2.92E-05	2.86E-05	0	4.53E-05	0.000111874	4.54E-05	4.11E-05	0.001247537	0.00066827	0.000495738	0.000542904	0.000976826	0.002332197	0.000556066
mic_asv661	0	0	0	1.52E-05	4.16E-05	0.00033495	0.000322419	0.000984188	0.001905134	0.002355911	0.001747664	0.001178363	0.001001438	0.000247792	0.00124838	0.000189344	7.89E-05	3.68E-05	2.32E-05	0	0	0	0	0	0	1.60E-05	8.96E-05	0.000340256	0.000352699	0.000440039	0.000167442	0.000234722	0.000832741	0.000820681	0.00105182	0.00050671	0.000526232	0.000225881	1.14E-05	8.51E-06	0	0	0	0	0	0	0	0	0	0.000131143	3.56E-05	0.000123888	9.13E-05	8.55E-05	0.000127845	0.000637766	0.000289316	0.000407402	0.000599362	0.000533077	0.000731302	0.000673268	0.000454166	0.000235069	7.28E-05	2.26E-05	1.18E-06	0	5.53E-06	1.94E-05	0	0	0	2.38E-05	1.25E-05	2.69E-05	0.000154467	0.000176744	8.69E-05	0.000100953	0.000229888	0.000594339	0.000643194	0.000696423	0.000800538	0.000563675	0.001299015	0.000452583	5.04E-05	4.11E-06	0	5.06E-06	4.59E-06	0	0	0	1.29E-05
mic_asv662	1.87E-05	2.26E-05	1.46E-05	0	9.16E-05	0.0001914	0.000232858	0.00036907	0.000537346	0.000399663	0.000389864	0.000268131	0.000120979	0.000159295	0.0001569	0.000277704	3.38E-05	4.42E-05	8.11E-05	3.78E-05	2.19E-05	0	0	1.51E-05	1.73E-05	4.79E-05	0.000140777	0.000471124	0.000293916	0.000277919	0.000595349	0.000922123	0.000881726	0.001169471	0.000753804	0.000436819	0.000673088	0.000439874	0.000102529	7.66E-05	3.00E-05	0	0	8.96E-06	2.47E-05	0	0	0	0	7.87E-05	0.000128274	0.00052033	0.000630229	0.001564295	0.00036527	0.000637766	0.001859888	0.000861812	0.000846158	0.000719655	0.000786149	0.000957304	0.000391522	0.000391782	0.000254805	0.000181059	9.29E-05	2.43E-05	7.18E-05	0.000161835	2.07E-05	1.14E-05	0	9.52E-05	0.000145352	0.000241882	0.000283189	0.000219407	0.000225979	8.26E-05	0.000140899	0.000289138	0.000120272	0.000676943	0.000357383	0.000338205	0.000332306	0.000330538	0.000115908	3.70E-05	4.97E-05	3.04E-05	1.84E-05	0	1.84E-05	1.49E-05	6.47E-05
mic_asv663	0	0	0	0	1.66E-05	0	3.58E-05	0.000123023	0	0.000546908	0.000107549	0.000141121	0.000268842	0.00061948	0.0001569	0.000151475	6.76E-05	7.37E-06	0	0	1.10E-05	2.29E-05	0	0	3.46E-05	0	0	0	3.92E-05	0.00013896	7.44E-05	0.000335317	0.000269416	6.16E-05	0.000227894	0.0003844	0.000305949	0.000202104	2.28E-05	2.55E-05	1.50E-05	0	9.93E-06	0	0	0	0	0	0	0	0	0	0	0	1.83E-05	5.03E-05	0	0.000720788	7.05E-05	0.000373154	5.48E-05	0.001020422	0.00017227	0.00012537	7.28E-05	5.66E-05	7.06E-06	0	8.29E-06	0	0	0	0	4.76E-06	0	0	6.44E-06	3.05E-05	0	0	4.45E-05	4.28E-05	3.14E-05	3.41E-05	0	3.07E-05	0.000302097	0.000167812	2.02E-05	4.11E-06	4.52E-06	7.59E-06	0	5.78E-06	0	0	0
mic_asv664	0	0	0	0	0	0	0	2.17E-05	0.000195398	0.000147244	0	0	0.000134421	5.31E-05	2.05E-05	0	2.25E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22E-05	0	0	0	0	0	0	0	0	3.52E-05	0	0	0	8.74E-06	0	0	0	0	0	1.68E-05	0	1.57E-05	0	0	0	0	0	1.57E-05	0	0	1.76E-06	0	0	0	0	0	3.86E-05	0	0	0	0	0	0	0	6.67E-05	0	0	0	2.86E-05	0	0	0	0	0	0	0	0	0	0	0	0
mic_asv665	2.49E-05	2.82E-05	9.52E-05	0.000106151	0.000208094	0.00020735	0.000295551	7.96E-05	4.88E-05	0.000273454	0.000147879	0.000190514	4.70E-05	5.31E-05	9.55E-05	0.000100983	0.000157816	0.000250484	0.00024316	0.000105921	4.39E-05	9.18E-05	1.44E-05	0.000272315	0.000138238	0.000654743	0.000550308	0.000497298	0.000450671	0.000440039	0.000316279	5.03E-05	0.000342894	0.000225687	0.000403198	0.000122309	0.000134618	0.000118885	5.70E-05	6.81E-05	4.49E-05	5.65E-05	2.98E-05	8.96E-06	2.47E-05	0	4.73E-05	1.43E-05	0.000109669	0.000349715	0.000285053	0.000458386	0.000465821	0.000672158	0.000474851	0.000520283	4.13E-05	0.000125355	0	0.000293193	9.14E-05	0.00021741	6.79E-05	9.40E-05	0.000109202	0.00071292	0.000417092	0.000188382	0.000176827	0.000446666	0.000175847	1.14E-05	0	0.000366565	0.000186881	0.000546475	0.000424784	0.000511949	0.000312894	0.00018355	0.000430114	0.00026772	7.84E-05	0.000214284	0.000228725	0.00029721	4.53E-05	6.61E-05	0.000131026	9.86E-05	0.000226003	0.000329072	0.000142295	0.000190594	0.000215025	0.000185684	0.000362089
mic_asv666	0	1.13E-05	7.32E-06	3.03E-05	1.66E-05	3.19E-05	2.69E-05	6.51E-05	0	0	2.69E-05	4.94E-05	0	0	4.78E-05	0.000984587	0.000608718	0.000500969	0.000289476	0.00014375	5.48E-05	0.000975285	0	1.51E-05	0	0	0	0	5.88E-05	0	1.86E-05	0	4.90E-05	6.16E-05	1.75E-05	0	4.90E-05	1.19E-05	9.11E-05	0.000816875	0.000232189	4.03E-05	4.97E-05	2.69E-05	9.89E-05	0.000105556	2.84E-05	2.86E-05	0	0.000104914	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000376111	0.003676471	0.001290045	0.000672995	0.000206613	0.000218271	0.000660288	5.17E-05	4.57E-05	3.86E-05	4.76E-06	2.49E-05	0	1.29E-05	3.66E-05	6.08E-05	6.42E-05	0.000103821	0.000149923	3.14E-05	5.84E-05	8.58E-05	0.000163978	6.04E-05	0.000539031	0.001557193	0.000558914	0.001568461	0.001106189	0.000298361	2.89E-05	6.14E-05	7.43E-06	3.88E-05
mic_asv667	0	0	0	0	0	0	0	3.62E-05	0.000341947	0.000147244	0.000322646	0.000613878	0	0.000654879	0.000634423	0.000290327	0.000270541	2.21E-05	0	0	0	0	0	0	0	0	0	1.31E-05	3.92E-05	4.63E-05	0.000111628	0	7.35E-05	6.16E-05	0.000333076	0.000297037	0.00047728	0.000582536	5.70E-05	8.51E-06	2.25E-05	1.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.65E-05	1.68E-05	2.07E-05	7.83E-05	0.000370194	0.001039501	0.000585041	0.000813533	0.000459386	0.001191017	0	3.39E-05	2.35E-06	0	0	0	0	0	0	0	0	0	0	1.83E-05	1.74E-05	9.18E-05	0.000148315	0.000187404	0.000156877	0.001173692	0.001029263	0.000430443	0.000196363	0.000472924	4.03E-05	8.22E-06	0	0	0	0	0	0	0
mic_asv668	6.22E-06	0	7.32E-06	0	8.32E-06	0.000813449	0.000394067	0.001157868	0.001123541	0.002713504	0.002137528	0.0016864	0.001008159	0.002106232	0.001466676	0.000189344	5.64E-05	4.42E-05	1.16E-05	0	0	0	1.44E-05	1.51E-05	0	0.000127755	0.000307149	0.000706686	0.000431077	0.000532679	0.000427907	0.000502976	0.000955203	0.000882232	0.001104411	0.000489237	0.000379377	0.000190216	3.42E-05	1.70E-05	0	0	0	0	0	0	0	0	0	7.87E-05	7.13E-06	8.67E-05	0.00021921	0	0.000164372	0.0003021	0.000144658	0.000595434	0.000370194	0.000426462	0.00021939	0.00040326	0.000187931	0.000109699	3.64E-05	1.13E-05	2.12E-05	0	2.49E-05	8.42E-05	0	0	0	1.43E-05	8.31E-06	6.27E-05	6.44E-05	1.83E-05	6.08E-05	0	4.45E-05	9.64E-05	0.000371275	0.000448048	0.000414564	0.000420194	0.000317201	0.000503435	1.01E-05	8.22E-06	3.16E-05	1.01E-05	9.18E-06	0	1.23E-05	1.49E-05	0
mic_asv669	0.000118209	2.26E-05	0	0	6.66E-05	0	1.79E-05	1.45E-05	0	0	4.03E-05	0.000127009	0	0	0.000143257	0.000328196	0.000214179	0.000243117	0.000162106	7.57E-06	0	1.15E-05	0	9.08E-05	3.46E-05	3.19E-05	0	1.31E-05	0	4.63E-05	3.72E-05	0.00020119	0	0.000225687	1.75E-05	0.000244618	7.34E-05	0.000130773	0.000205058	0.000178691	0.000352028	0	2.98E-05	2.69E-05	6.18E-05	0.000422223	2.84E-05	2.86E-05	0.000207153	1.75E-05	3.56E-05	0.000161055	0	0	0	0	0	7.83E-05	0.000229168	0	0	0	0	0.000156713	0.000400408	9.05E-05	8.47E-05	3.65E-05	0.000110517	9.71E-05	2.07E-05	2.28E-05	0.000115839	2.38E-05	2.49E-05	8.96E-06	0	0	0	0	0	1.61E-05	0	0	0	0	3.02E-05	0.00011696	0.000342683	0.000180825	0.000397765	0.000549298	0.000165246	6.35E-05	0.000270317	8.91E-05	9.05E-05
mic_asv670	6.22E-06	1.69E-05	7.32E-06	1.52E-05	5.83E-05	0.000319	0.000170166	0.000383544	0.000146549	0.000357594	0.000349533	0.000493925	5.38E-05	8.85E-05	0.000361553	6.31E-05	7.89E-05	0.000110508	4.63E-05	0	0	1.15E-05	0	1.51E-05	1.73E-05	0.000175663	0.000230362	0.000261736	0.000215538	0.000602159	0.000427907	0.000134127	0.000391878	0.000574477	0.000771334	0.000663964	0.000550708	0.000404209	0.000193666	0.000187201	5.24E-05	4.03E-05	0	8.96E-06	0	0	0	0	0	0.000104914	0.000114021	3.72E-05	0.000173541	0.000501063	0.000529642	0.00035245	0.000371978	0.000752127	0.000370194	0.000293193	0.000585041	0.00056807	0.000574233	0.000219398	7.28E-05	7.92E-05	3.59E-05	2.43E-05	6.91E-05	0.000116521	0	1.14E-05	0	1.43E-05	1.25E-05	4.03E-05	0.000289626	0.000134082	0.000104298	7.34E-05	0.000103821	0.000342682	0.000329441	7.31E-05	0	8.20E-05	9.06E-05	0.000305112	0.000146144	8.22E-05	4.07E-05	5.06E-06	3.67E-05	0	1.23E-05	0	1.29E-05
mic_asv671	4.98E-05	3.95E-05	2.93E-05	3.03E-05	4.99E-05	7.97E-05	8.96E-05	4.34E-05	0	0.00012621	5.38E-05	0.000303411	4.03E-05	0	0.00011597	7.57E-05	2.25E-05	3.68E-05	3.47E-05	3.03E-05	2.19E-05	2.29E-05	1.44E-05	3.03E-05	3.46E-05	6.39E-05	5.12E-05	0.000117781	1.96E-05	0.00013896	7.44E-05	0.000134127	9.80E-05	0.000164136	8.77E-05	6.99E-05	0.000171331	0.000202104	1.14E-05	1.70E-05	2.25E-05	4.84E-05	0	2.69E-05	2.47E-05	3.52E-05	9.45E-06	2.86E-05	3.66E-05	3.50E-05	4.99E-05	0.000173443	7.31E-05	0.000256642	0.000182635	3.36E-05	0	0.000532757	0.000141026	2.67E-05	9.14E-05	4.56E-05	4.70E-05	0.000172384	0	2.26E-05	3.29E-05	2.43E-05	0	1.94E-05	0	4.57E-05	0	3.81E-05	2.49E-05	8.96E-06	3.86E-05	3.05E-05	3.48E-05	2.75E-05	3.71E-05	2.68E-05	9.94E-05	0.000107142	8.58E-05	3.07E-05	3.02E-05	0.000172897	2.52E-05	2.47E-05	3.16E-05	5.06E-05	5.97E-05	2.89E-05	5.53E-05	2.97E-05	2.59E-05
mic_asv672	1.87E-05	1.13E-05	1.46E-05	0	6.66E-05	0.000319	0.000528409	0.000745378	4.88E-05	0.000588978	0.000389864	0.000515093	0.000463753	0.000159295	0.00038884	0.000265081	9.02E-05	0.000132609	8.11E-05	0	0	0	0	0	0	0	0.000115181	0.000261736	0.000254727	0.000277919	0.000353488	0.000184425	0.000195939	0.000533443	0.000490849	0.0003844	0.000256997	0.000451762	0.00015949	5.96E-05	8.24E-05	2.42E-05	2.98E-05	8.96E-06	0	0	0	0	1.22E-05	9.62E-05	0	0.000111499	6.39E-05	0.00080659	0.000182635	0.000285316	4.13E-05	0	3.53E-05	0.000506424	0.000457063	0.000298062	4.18E-05	0.000407453	0.000109202	0.00014711	2.82E-05	1.22E-05	3.87E-05	9.06E-05	0	0	0	9.52E-06	8.31E-06	9.41E-05	0.000109414	4.27E-05	0.000391117	0.000312035	0.000519103	0.000492606	0.000575215	0.000243505	0.000300202	0.000153729	0.000664612	0.00087974	0.000201578	7.81E-05	4.97E-05	5.06E-06	2.30E-05	5.78E-06	0	1.49E-05	1.29E-05
mic_asv673	0	0	0	0	0	0	8.96E-05	0.000781561	0.000635045	0.000652082	9.41E-05	0.000670326	0.001108975	0.001168162	0.000648066	0.000176721	6.76E-05	2.95E-05	2.32E-05	0	0	0	0	0	0	0	0	0	0.00017635	0.000416879	0.000334884	0.000821527	0.000489848	0.000718096	0.00106935	0.000856164	0.000501756	0.000368543	1.14E-05	8.51E-06	7.49E-06	0	0	0	0	0	0	0	0	0	0	0	4.57E-05	0	0.000273953	6.71E-05	0	0.000987167	0.000599362	0.001412655	0.000987257	0.000796	0.000548131	0.000297754	7.28E-05	0	5.88E-07	6.08E-06	2.76E-06	6.47E-06	0	0	0	0	0	0	0	0	5.21E-05	4.59E-05	6.67E-05	0.000107088	0.00019871	0.000175323	7.15E-05	0.000133232	0.000302097	9.66E-05	2.02E-05	4.11E-06	0	0	0	0	0	0	0
mic_asv674	0	0	0	0	0	0	0	0	0	0	0	0	1.34E-05	1.77E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.23E-05	0	0	0	0	0	0	0	1.75E-05	0	0	0	8.51E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74E-05	2.69E-05	6.44E-06	1.22E-05	0	3.67E-05	0	0	5.75E-05	0.000116882	2.86E-05	0	4.53E-05	5.59E-05	0	0	2.26E-05	2.53E-06	0	0	0	0	0
mic_asv675	0	0	0	0	0	1.59E-05	9.85E-05	0.00030394	0.000341947	0.000147244	0.001102373	0.001637008	0.000241958	0.000548682	0.001350706	0.000138852	0.000146543	5.89E-05	1.16E-05	0	0	0	0	0	0	0	0	9.16E-05	0.00017635	0.000301079	0.000409302	0.000352083	0.000244924	0.000574477	0.000438258	0.000262091	0.000342663	0.000416097	1.14E-05	2.55E-05	7.49E-06	0	9.93E-06	0	0	0	0	0	0	9.62E-05	0	9.91E-05	0.000100471	0	0.000347007	0.000117483	0	0	0.000475964	0.000159923	0.000438781	0.00036118	0.000151389	0.000266412	3.64E-05	1.13E-05	1.18E-05	6.08E-06	3.32E-05	8.42E-05	0	0	0	4.76E-06	1.25E-05	0	1.93E-05	7.92E-05	0.000356351	0.000156018	0.000496856	0.000904895	0.000475859	0.000818175	0.000600403	0.000953123	0.001147967	0.001062807	6.05E-05	0	4.52E-06	5.06E-06	4.59E-06	0	0	0	0
mic_asv677	6.22E-06	0	0	0	1.66E-05	0.0002552	0.000170166	0.000680247	0.000683894	0.001977282	0.000914163	0.001277148	0.001559286	0.001221261	0.001050549	0.00021459	0.000123998	0.000103141	2.32E-05	0	0	0	0	0	0	0	0.000115181	0.000261736	0.00031351	0.000301079	0.000186047	0.00020119	0.000342894	0.00110792	0.000683683	0.000716382	0.00059966	0.00023777	6.84E-05	5.96E-05	7.49E-06	0	9.93E-06	0	0	0	0	0	1.22E-05	4.37E-05	0	0	0.000392751	0.000329968	0.000219162	0.0001007	0	0.00021937	0.001216352	0.000639693	0.000511911	0.000799506	0.00035498	0.000235069	7.28E-05	3.39E-05	1.24E-05	6.08E-06	2.49E-05	6.47E-06	0	1.14E-05	0	2.38E-05	2.08E-05	0.000111983	0.000122286	8.53E-05	4.35E-05	0	5.19E-05	0.000235594	0.00040265	0.000199674	0.000128658	0.000215221	0.000362516	0.000539031	0.000110868	0	9.04E-06	0	0	0	1.23E-05	0	1.29E-05
mic_asv678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43E-05	8.31E-06	8.96E-06	1.93E-05	1.22E-05	0	2.75E-05	7.42E-06	0	2.61E-05	0	1.43E-05	1.02E-05	4.53E-05	0	0	0	0	1.27E-05	9.18E-06	1.16E-05	6.14E-06	0	0
mic_asv680	9.95E-05	0.000293724	0.001317948	0.001061507	0.001023823	0.000319	0.000116429	0	0.000244248	0	8.07E-05	7.06E-05	8.74E-05	1.77E-05	7.50E-05	0.000113606	0.000123998	5.89E-05	8.11E-05	0.000113487	4.39E-05	3.44E-05	0.000229991	0.000438729	0.000345596	0.000878314	0.000115181	0.000143955	0.000274322	0.0001158	1.86E-05	8.38E-05	0.000171447	0.000164136	3.51E-05	5.24E-05	9.79E-05	0.000106996	7.97E-05	0.000170182	0.000149799	7.26E-05	0.000158883	0.000170255	3.71E-05	3.52E-05	0.000349832	7.14E-05	0.001072321	0.001189029	0.000491716	0.000743329	0.000264879	0.000647716	0.000292216	0.0001007	0	0	5.29E-05	0	1.83E-05	7.01E-06	3.13E-05	0.000109699	0.000436808	0.00038475	0.000247667	0.000285612	0.000146435	0.00026541	0.000113783	0.000365326	3.86E-05	0.000333241	0.000776594	0.000331468	0.000328242	0.000316921	0.000112989	0.000174373	0.000289215	6.96E-05	0.000104584	9.25E-05	0.000185839	0.000174227	4.53E-05	0.000249175	2.02E-05	2.88E-05	0.000176282	8.10E-05	0.000298361	7.51E-05	0.000405475	0.000297095	0.000646588
mic_asv681	0	0	0	0	0	7.97E-05	0.000134341	0.000383544	0.001367789	0.000462768	0.001680446	0.000980793	0.000873738	0.001309758	0.00085954	0.00021459	2.25E-05	2.21E-05	1.16E-05	0	0	0	0	0	0	0	5.12E-05	0.000130868	0.000156755	0.000463199	0.000688372	0.00048621	0.000881726	0.000943783	0.000981698	0.000559128	0.001089178	0.000820306	7.97E-05	1.70E-05	7.49E-06	0	0	0	0	0	0	0	0	5.25E-05	0	0	0.000164408	0.000122211	0.000511378	0.000134266	0.001467245	0.000893151	0.000246796	0.00047977	0.000786149	0.000652229	0.000417624	0.000391782	0	1.13E-05	0	0	3.04E-05	2.59E-05	0	0	0	0	0	1.79E-05	0	0	8.69E-06	5.51E-05	6.67E-05	0.000107088	2.09E-05	0.000112012	1.43E-05	0.000153729	1.51E-05	0.000106789	1.51E-05	0	4.52E-06	0	0	0	0	7.43E-06	0
mic_asv682	0	0	0	0	0	0	0	0.010912907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83E-05	0	0.000330647	0	0	0.000133269	0	2.10E-05	0.00018271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mic_asv683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000284943	4.57E-05	0.001283211	0	0	0.00144658	0.000438741	0.001110582	0.000959539	0.000255956	8.77E-05	0.000261015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
